"Object Count","Layer Name","Object Name","Object Category","Object Type","Attribute Texts"
"7632","09_BBTube120","","point","2450.268925697307,3123.822648970972,6419.846086956505","12_23"
"7633","09_BBTube120","","point","2450.268925697307,3123.822648970972,6472.019999999984","12_24"
"7634","09_BBTube120","","point","2796.354758315128,2818.241617766316,5272.019999999966","14_1"
"7635","09_BBTube120","","point","2796.354758315129,2818.241617766316,5324.193913043446","14_2"
"7636","09_BBTube120","","point","2796.35475831513,2818.241617766316,5376.367826086925","14_3"
"7637","09_BBTube120","","point","2796.35475831513,2818.241617766316,5428.541739130403","14_4"
"7638","09_BBTube120","","point","2796.354758315131,2818.241617766316,5480.715652173883","14_5"
"7639","09_BBTube120","","point","2796.354758315132,2818.241617766316,5532.889565217361","14_6"
"7640","09_BBTube120","","point","2796.354758315132,2818.241617766316,5585.06347826084","14_7"
"7641","09_BBTube120","","point","2796.354758315133,2818.241617766316,5637.237391304319","14_8"
"7642","09_BBTube120","","point","2796.354758315134,2818.241617766316,5689.411304347798","14_9"
"7643","09_BBTube120","","point","2796.354758315134,2818.241617766316,5741.585217391277","14_10"
"7644","09_BBTube120","","point","2796.354758315135,2818.241617766316,5793.759130434756","14_11"
"7645","09_BBTube120","","point","2796.354758315136,2818.241617766316,5845.933043478235","14_12"
"7646","09_BBTube120","","point","2796.354758315137,2818.241617766316,5898.106956521715","14_13"
"7647","09_BBTube120","","point","2796.354758315137,2818.241617766316,5950.280869565193","14_14"
"7648","09_BBTube120","","point","2796.354758315138,2818.241617766316,6002.454782608672","14_15"
"7649","09_BBTube120","","point","2796.354758315138,2818.241617766316,6054.628695652152","14_16"
"7650","09_BBTube120","","point","2796.354758315139,2818.241617766316,6106.802608695631","14_17"
"7651","09_BBTube120","","point","2796.35475831514,2818.241617766316,6158.976521739109","14_18"
"7652","09_BBTube120","","point","2796.354758315141,2818.241617766316,6211.150434782588","14_19"
"7653","09_BBTube120","","point","2796.354758315142,2818.241617766316,6263.324347826067","14_20"
"7654","09_BBTube120","","point","2796.354758315142,2818.241617766317,6315.498260869546","14_21"
"7655","09_BBTube120","","point","2796.354758315143,2818.241617766317,6367.672173913025","14_22"
"7656","09_BBTube120","","point","2796.354758315144,2818.241617766317,6419.846086956505","14_23"
"7657","09_BBTube120","","point","2796.354758315144,2818.241617766317,6472.019999999984","14_24"
"7658","09_BBTube120","","point","3104.624689928281,2474.548703329455,5272.019999999966","16_1"
"7659","09_BBTube120","","point","3104.624689928281,2474.548703329456,5324.193913043446","16_2"
"7660","09_BBTube120","","point","3104.624689928282,2474.548703329455,5376.367826086925","16_3"
"7661","09_BBTube120","","point","3104.624689928282,2474.548703329455,5428.541739130403","16_4"
"7662","09_BBTube120","","point","3104.624689928283,2474.548703329455,5480.715652173883","16_5"
"7663","09_BBTube120","","point","3104.624689928284,2474.548703329455,5532.889565217361","16_6"
"7664","09_BBTube120","","point","3104.624689928285,2474.548703329455,5585.06347826084","16_7"
"7665","09_BBTube120","","point","3104.624689928286,2474.548703329455,5637.237391304319","16_8"
"7666","09_BBTube120","","point","3104.624689928286,2474.548703329455,5689.411304347798","16_9"
"7667","09_BBTube120","","point","3104.624689928287,2474.548703329455,5741.585217391277","16_10"
"7668","09_BBTube120","","point","3104.624689928288,2474.548703329455,5793.759130434756","16_11"
"7669","09_BBTube120","","point","3104.624689928288,2474.548703329455,5845.933043478235","16_12"
"7670","09_BBTube120","","point","3104.624689928289,2474.548703329454,5898.106956521715","16_13"
"7671","09_BBTube120","","point","3104.62468992829,2474.548703329455,5950.280869565193","16_14"
"7672","09_BBTube120","","point","3104.624689928291,2474.548703329454,6002.454782608672","16_15"
"7673","09_BBTube120","","point","3104.624689928291,2474.548703329455,6054.628695652152","16_16"
"7674","09_BBTube120","","point","3104.624689928292,2474.548703329454,6106.802608695631","16_17"
"7675","09_BBTube120","","point","3104.624689928293,2474.548703329454,6158.976521739109","16_18"
"7676","09_BBTube120","","point","3104.624689928293,2474.548703329454,6211.150434782588","16_19"
"7677","09_BBTube120","","point","3104.624689928294,2474.548703329454,6263.324347826067","16_20"
"7678","09_BBTube120","","point","3104.624689928295,2474.548703329454,6315.498260869546","16_21"
"7679","09_BBTube120","","point","3104.624689928296,2474.548703329454,6367.672173913025","16_22"
"7680","09_BBTube120","","point","3104.624689928296,2474.548703329454,6419.846086956505","16_23"
"7681","09_BBTube120","","point","3104.624689928297,2474.548703329454,6472.019999999984","16_24"
"7682","09_BBTube120","","point","3370.909898543781,2097.39176272849,5272.019999999966","18_1"
"7683","09_BBTube120","","point","3370.909898543782,2097.39176272849,5324.193913043446","18_2"
"7684","09_BBTube120","","point","3370.909898543782,2097.39176272849,5376.367826086925","18_3"
"7685","09_BBTube120","","point","3370.909898543782,2097.391762728489,5428.541739130403","18_4"
"7686","09_BBTube120","","point","3370.909898543784,2097.391762728489,5480.715652173883","18_5"
"7687","09_BBTube120","","point","3370.909898543784,2097.391762728489,5532.889565217361","18_6"
"7688","09_BBTube120","","point","3370.909898543785,2097.391762728489,5585.06347826084","18_7"
"7689","09_BBTube120","","point","3370.909898543786,2097.391762728489,5637.237391304319","18_8"
"7690","09_BBTube120","","point","3370.909898543787,2097.391762728488,5689.411304347798","18_9"
"7691","09_BBTube120","","point","3370.909898543787,2097.391762728488,5741.585217391277","18_10"
"7692","09_BBTube120","","point","3370.909898543788,2097.391762728488,5793.759130434756","18_11"
"7693","09_BBTube120","","point","3370.909898543789,2097.391762728488,5845.933043478235","18_12"
"7694","09_BBTube120","","point","3370.909898543789,2097.391762728488,5898.106956521715","18_13"
"7695","09_BBTube120","","point","3370.909898543789,2097.391762728488,5950.280869565193","18_14"
"7696","09_BBTube120","","point","3370.90989854379,2097.391762728487,6002.454782608672","18_15"
"7697","09_BBTube120","","point","3370.909898543791,2097.391762728488,6054.628695652152","18_16"
"7698","09_BBTube120","","point","3370.909898543792,2097.391762728487,6106.802608695631","18_17"
"7699","09_BBTube120","","point","3370.909898543793,2097.391762728487,6158.976521739109","18_18"
"7700","09_BBTube120","","point","3370.909898543793,2097.391762728487,6211.150434782588","18_19"
"7701","09_BBTube120","","point","3370.909898543794,2097.391762728487,6263.324347826067","18_20"
"7702","09_BBTube120","","point","3370.909898543795,2097.391762728487,6315.498260869546","18_21"
"7703","09_BBTube120","","point","3370.909898543795,2097.391762728486,6367.672173913025","18_22"
"7704","09_BBTube120","","point","3370.909898543796,2097.391762728487,6419.846086956505","18_23"
"7705","09_BBTube120","","point","3370.909898543797,2097.391762728486,6472.019999999984","18_24"
"7706","09_BBTube120","","point","3591.609333523088,1691.871196578392,5272.019999999966","20_1"
"7707","09_BBTube120","","point","3591.609333523089,1691.871196578392,5324.193913043446","20_2"
"7708","09_BBTube120","","point","3591.60933352309,1691.871196578392,5376.367826086925","20_3"
"7709","09_BBTube120","","point","3591.60933352309,1691.871196578391,5428.541739130403","20_4"
"7710","09_BBTube120","","point","3591.609333523091,1691.871196578391,5480.715652173883","20_5"
"7711","09_BBTube120","","point","3591.609333523091,1691.871196578391,5532.889565217361","20_6"
"7712","09_BBTube120","","point","3591.609333523093,1691.871196578391,5585.06347826084","20_7"
"7713","09_BBTube120","","point","3591.609333523093,1691.87119657839,5637.237391304319","20_8"
"7714","09_BBTube120","","point","3591.609333523093,1691.87119657839,5689.411304347798","20_9"
"7715","09_BBTube120","","point","3591.609333523094,1691.87119657839,5741.585217391277","20_10"
"7716","09_BBTube120","","point","3591.609333523095,1691.87119657839,5793.759130434756","20_11"
"7717","09_BBTube120","","point","3591.609333523095,1691.87119657839,5845.933043478235","20_12"
"7718","09_BBTube120","","point","3591.609333523096,1691.87119657839,5898.106956521715","20_13"
"7719","09_BBTube120","","point","3591.609333523097,1691.871196578389,5950.280869565193","20_14"
"7720","09_BBTube120","","point","3591.609333523098,1691.871196578389,6002.454782608672","20_15"
"7721","09_BBTube120","","point","3591.609333523099,1691.871196578389,6054.628695652152","20_16"
"7722","09_BBTube120","","point","3591.609333523099,1691.871196578389,6106.802608695631","20_17"
"7723","09_BBTube120","","point","3591.6093335231,1691.871196578388,6158.976521739109","20_18"
"7724","09_BBTube120","","point","3591.6093335231,1691.871196578388,6211.150434782588","20_19"
"7725","09_BBTube120","","point","3591.609333523101,1691.871196578388,6263.324347826067","20_20"
"7726","09_BBTube120","","point","3591.609333523102,1691.871196578388,6315.498260869546","20_21"
"7727","09_BBTube120","","point","3591.609333523103,1691.871196578388,6367.672173913025","20_22"
"7728","09_BBTube120","","point","3591.609333523103,1691.871196578388,6419.846086956505","20_23"
"7729","09_BBTube120","","point","3591.609333523104,1691.871196578387,6472.019999999984","20_24"
"7730","09_BBTube120","","point","3763.738413614432,1263.470974872347,5272.019999999966","22_1"
"7731","09_BBTube120","","point","3763.738413614433,1263.470974872347,5324.193913043446","22_2"
"7732","09_BBTube120","","point","3763.738413614433,1263.470974872346,5376.367826086925","22_3"
"7733","09_BBTube120","","point","3763.738413614433,1263.470974872346,5428.541739130403","22_4"
"7734","09_BBTube120","","point","3763.738413614435,1263.470974872346,5480.715652173883","22_5"
"7735","09_BBTube120","","point","3763.738413614435,1263.470974872345,5532.889565217361","22_6"
"7736","09_BBTube120","","point","3763.738413614436,1263.470974872345,5585.06347826084","22_7"
"7737","09_BBTube120","","point","3763.738413614436,1263.470974872345,5637.237391304319","22_8"
"7738","09_BBTube120","","point","3763.738413614437,1263.470974872344,5689.411304347798","22_9"
"7739","09_BBTube120","","point","3763.738413614438,1263.470974872344,5741.585217391277","22_10"
"7740","09_BBTube120","","point","3763.738413614439,1263.470974872344,5793.759130434756","22_11"
"7741","09_BBTube120","","point","3763.738413614439,1263.470974872344,5845.933043478235","22_12"
"7742","09_BBTube120","","point","3763.73841361444,1263.470974872344,5898.106956521715","22_13"
"7743","09_BBTube120","","point","3763.738413614441,1263.470974872343,5950.280869565193","22_14"
"7744","09_BBTube120","","point","3763.738413614441,1263.470974872343,6002.454782608672","22_15"
"7745","09_BBTube120","","point","3763.738413614442,1263.470974872343,6054.628695652152","22_16"
"7746","09_BBTube120","","point","3763.738413614443,1263.470974872342,6106.802608695631","22_17"
"7747","09_BBTube120","","point","3763.738413614444,1263.470974872342,6158.976521739109","22_18"
"7748","09_BBTube120","","point","3763.738413614444,1263.470974872342,6211.150434782588","22_19"
"7749","09_BBTube120","","point","3763.738413614445,1263.470974872341,6263.324347826067","22_20"
"7750","09_BBTube120","","point","3763.738413614446,1263.470974872341,6315.498260869546","22_21"
"7751","09_BBTube120","","point","3763.738413614446,1263.470974872341,6367.672173913025","22_22"
"7752","09_BBTube120","","point","3763.738413614447,1263.470974872341,6419.846086956505","22_23"
"7753","09_BBTube120","","point","3763.738413614447,1263.47097487234,6472.019999999984","22_24"
"7754","09_BBTube120","","point","3884.969388294241,817.9844756952507,5272.019999999966","24_1"
"7755","09_BBTube120","","point","3884.969388294242,817.9844756952504,5324.193913043446","24_2"
"7756","09_BBTube120","","point","3884.969388294242,817.98447569525,5376.367826086925","24_3"
"7757","09_BBTube120","","point","3884.969388294242,817.9844756952494,5428.541739130403","24_4"
"7758","09_BBTube120","","point","3884.969388294243,817.9844756952492,5480.715652173883","24_5"
"7759","09_BBTube120","","point","3884.969388294244,817.9844756952489,5532.889565217361","24_6"
"7760","09_BBTube120","","point","3884.969388294245,817.9844756952486,5585.06347826084","24_7"
"7761","09_BBTube120","","point","3884.969388294245,817.9844756952481,5637.237391304319","24_8"
"7762","09_BBTube120","","point","3884.969388294246,817.9844756952477,5689.411304347798","24_9"
"7763","09_BBTube120","","point","3884.969388294247,817.9844756952474,5741.585217391277","24_10"
"7764","09_BBTube120","","point","3884.969388294247,817.9844756952471,5793.759130434756","24_11"
"7765","09_BBTube120","","point","3884.969388294247,817.9844756952466,5845.933043478235","24_12"
"7766","09_BBTube120","","point","3884.969388294248,817.9844756952464,5898.106956521715","24_13"
"7767","09_BBTube120","","point","3884.969388294249,817.9844756952459,5950.280869565193","24_14"
"7768","09_BBTube120","","point","3884.969388294249,817.9844756952456,6002.454782608672","24_15"
"7769","09_BBTube120","","point","3884.969388294251,817.9844756952452,6054.628695652152","24_16"
"7770","09_BBTube120","","point","3884.969388294251,817.9844756952448,6106.802608695631","24_17"
"7771","09_BBTube120","","point","3884.969388294252,817.9844756952444,6158.976521739109","24_18"
"7772","09_BBTube120","","point","3884.969388294252,817.9844756952441,6211.150434782588","24_19"
"7773","09_BBTube120","","point","3884.969388294252,817.9844756952438,6263.324347826067","24_20"
"7774","09_BBTube120","","point","3884.969388294253,817.9844756952434,6315.498260869546","24_21"
"7775","09_BBTube120","","point","3884.969388294254,817.984475695243,6367.672173913025","24_22"
"7776","09_BBTube120","","point","3884.969388294255,817.9844756952427,6419.846086956505","24_23"
"7777","09_BBTube120","","point","3884.969388294255,817.9844756952423,6472.019999999984","24_24"
"7778","09_BBTube120","","point","3953.662816599752,361.4361397235636,5272.019999999966","26_1"
"7779","09_BBTube120","","point","3953.662816599754,361.4361397235632,5324.193913043446","26_2"
